Complains,Subscription Length,Frequency of use,Seconds of Use,Distinct Called Numbers,Customer_Engagement,Average_Call_Duration,Status,Revenue_Per_Month,Customer Value,Churn
0,40,11,498,6,29,41.5,1,1.6673170731707316,68.36,1
0,40,34,2033,10,56,58.08571428571429,1,1.9920731707317072,81.675,0
0,37,106,7150,26,158,66.82242990654206,1,3.8905263157894736,147.84,0
1,40,16,993,8,45,58.41176470588236,1,1.895731707317073,77.725,1
0,40,13,703,6,35,50.21428571428572,1,0.8473170731707318,34.74,0
0,35,247,16440,84,343,66.29032258064517,1,22.35875,804.915,0
0,38,125,7330,37,445,58.17460317460318,1,36.67179487179487,1430.2,0
0,40,91,4083,32,137,44.380434782608695,1,5.438048780487805,222.96,0
0,39,53,2030,24,127,37.5925925925926,1,4.426875,177.075,0
0,40,62,3145,27,276,49.92063492063492,1,24.04426829268293,985.815,0
0,31,45,1680,15,265,36.52173913043478,1,27.78125,889.0,0
0,30,48,1933,72,162,39.44897959183673,1,2.990806451612903,92.715,0
0,31,34,1065,11,67,30.428571428571427,1,4.12375,131.96,0
0,30,19,1190,7,59,59.5,1,3.636290322580645,112.725,0
0,29,41,1590,17,89,37.85714285714285,1,7.096500000000001,212.895,0
0,29,70,3590,27,117,50.563380281690144,1,7.546666666666667,226.4,0
0,22,35,2060,18,93,57.22222222222222,1,10.6,243.8,0
0,21,150,6758,46,293,44.75496688741722,1,33.97090909090909,747.36,0
0,19,180,9298,44,309,51.37016574585636,1,13.4835,269.67,0
0,20,54,3218,23,120,58.50909090909091,1,14.422857142857143,302.88,0
0,13,49,4755,14,290,95.1,1,78.58285714285715,1100.16,0
1,13,28,1853,11,51,63.89655172413793,1,8.802857142857142,123.24,1
0,38,74,4615,17,98,61.53333333333333,1,5.527179487179487,215.56,0
0,39,8,563,4,21,62.55555555555556,2,1.471,58.84,0
0,37,63,2698,24,448,42.15625,1,40.90631578947369,1554.44,0
0,38,69,4443,35,111,63.47142857142857,1,7.350256410256411,286.66,0
0,38,61,2638,33,101,42.54838709677419,1,3.921923076923077,152.955,0
0,38,85,4020,28,147,46.74418604651163,1,7.697435897435897,300.2,0
0,38,42,2605,18,347,60.58139534883721,1,32.150769230769235,1253.88,0
0,37,124,9360,43,313,74.88,1,25.35157894736842,963.36,0
0,38,172,14018,44,223,81.02890173410404,1,15.271794871794873,595.6,0
0,38,86,4760,25,118,54.71264367816092,1,5.688205128205128,221.84,0
0,38,98,6163,12,119,62.25252525252525,1,7.344615384615385,286.44,0
0,38,57,2483,17,84,42.810344827586206,2,3.630769230769231,141.6,0
0,38,228,15385,32,316,67.18340611353712,1,21.75692307692308,848.52,0
0,38,30,3340,8,523,107.74193548387096,1,53.2,2074.8,0
0,37,185,15730,30,367,84.56989247311827,1,36.84671052631579,1400.175,0
0,37,89,6745,26,303,74.94444444444444,1,26.98315789473684,1025.36,0
0,37,17,1120,11,35,62.22222222222222,2,2.1753947368421054,82.665,0
0,38,17,955,8,40,53.05555555555556,2,2.535384615384616,98.88,0
0,37,6,305,2,15,43.57142857142857,2,1.197236842105263,45.495,1
0,37,130,7753,43,559,59.18320610687023,1,48.92947368421053,1859.32,0
0,37,157,11710,47,217,74.11392405063292,1,8.6625,329.175,0
0,37,78,6963,37,225,88.13924050632912,1,21.36434210526316,811.845,0
1,33,50,1200,17,85,23.529411764705884,2,3.588235294117647,122.0,1
0,36,96,10680,42,145,110.10309278350516,1,4.652432432432432,172.14,0
0,36,101,6063,24,153,59.44117647058823,1,10.902162162162162,403.38,0
0,34,25,3085,14,46,118.65384615384616,1,4.354285714285714,152.4,0
0,35,44,3235,16,71,71.88888888888889,2,4.865555555555556,175.16,1
1,36,47,2513,31,114,52.35416666666666,2,6.65945945945946,246.4,1
0,36,6,305,2,15,43.57142857142857,2,1.092972972972973,40.44,1
0,36,28,1913,6,41,65.96551724137932,1,1.7844594594594596,66.025,0
0,33,100,7030,22,138,69.60396039603961,1,3.8514705882352938,130.95,0
0,36,10,873,4,25,79.36363636363636,2,1.339864864864865,49.575,1
0,36,6,305,2,15,43.57142857142857,1,0.4098648648648648,15.165,0
0,31,241,16320,80,328,67.43801652892562,1,24.27328125,776.745,0
0,34,119,7210,33,425,60.083333333333336,1,44.523,1558.305,0
0,36,85,3963,28,120,46.08139534883721,1,5.132972972972973,189.92,0
0,35,47,1910,20,107,39.79166666666666,2,6.618888888888889,238.28,0
0,36,56,3025,23,256,53.07017543859649,1,25.27418918918919,935.145,0
0,27,39,1560,11,245,39.0,1,33.909107142857145,949.455,0
0,26,42,1813,68,142,42.16279069767442,1,4.680555555555555,126.375,0
0,27,28,945,7,47,32.58620689655172,2,3.1042857142857145,86.92,0
0,26,13,1070,3,39,76.42857142857143,2,3.1324074074074075,84.575,0
0,25,35,1470,13,69,40.833333333333336,1,6.239423076923076,162.225,0
0,25,64,3470,23,97,53.38461538461539,1,6.975384615384616,181.36,0
0,18,29,1940,14,73,64.66666666666667,1,11.768684210526317,223.605,0
0,17,144,6638,42,273,45.77931034482759,1,38.705000000000005,696.69,0
0,15,174,9178,40,289,52.44571428571429,1,15.79875,252.78,0
0,16,48,3098,19,100,63.224489795918366,1,15.16705882352941,257.84,0
0,9,43,4635,10,270,105.3409090909091,1,105.512,1055.12,0
1,9,22,1733,7,36,75.34782608695652,1,9.82,98.2,1
0,44,79,4755,23,124,59.4375,1,6.2524444444444445,281.36,0
0,45,13,703,10,47,50.21428571428572,2,2.7095652173913045,124.64,0
0,43,68,2838,30,474,41.130434782608695,1,36.82363636363636,1620.24,0
0,44,74,4583,41,133,61.10666666666667,1,7.891888888888888,355.135,0
0,44,66,2778,39,124,41.46268656716418,1,4.744,213.48,0
0,44,90,4160,34,173,45.71428571428572,1,8.133333333333333,366.0,0
0,44,47,2745,24,373,57.1875,1,18.328888888888887,824.8,0
0,43,129,9500,49,339,73.07692307692308,1,23.39,1029.16,0
0,44,177,14158,50,244,79.53932584269663,1,14.253333333333332,641.4,0
0,44,91,4900,31,141,53.26086956521739,1,6.125333333333333,275.64,0
0,44,103,6303,18,145,60.60576923076923,1,7.827555555555556,352.24,0
1,44,62,2623,23,110,41.63492063492063,2,4.608888888888889,207.4,0
0,44,233,15525,38,342,66.34615384615384,1,20.318222222222225,914.32,0
0,44,35,3480,14,549,96.66666666666669,1,29.730555555555554,1337.875,0
0,43,190,15870,36,393,83.08900523560209,1,33.50454545454546,1474.2,0
0,43,94,6885,32,329,72.47368421052632,1,24.79909090909091,1091.16,0
0,43,22,1260,17,56,54.78260869565217,2,3.0497727272727277,134.19,0
0,44,22,1095,14,66,47.60869565217392,2,3.659555555555556,164.68,0
0,43,8,385,6,31,42.77777777777778,2,2.140568181818182,94.185,1
0,43,135,7893,49,585,58.03676470588236,1,43.75272727272727,1925.12,0
0,43,162,11850,53,243,72.69938650306749,1,8.415909090909091,370.3,0
0,43,83,7103,43,251,84.55952380952381,1,20.13340909090909,885.87,0
1,39,55,1340,23,111,23.928571428571427,2,4.695,187.8,1
0,42,101,10820,48,167,106.07843137254902,1,4.437558139534883,190.815,0
0,42,106,6203,30,179,57.97196261682243,1,9.868837209302326,424.36,0
0,40,30,3225,20,67,104.03225806451611,1,4.834146341463415,198.2,0
1,41,49,3375,22,97,67.5,2,5.7371428571428575,240.96,1
1,42,52,2653,37,140,50.0566037735849,2,4.537790697674419,195.125,1
0,42,10,518,8,35,47.09090909090909,2,2.072558139534884,89.12,1
0,42,33,2053,12,62,60.38235294117647,1,2.2011627906976745,94.65,0
0,39,105,7170,28,164,67.64150943396227,1,3.890625,155.625,0
1,42,15,1013,10,51,63.3125,2,2.109302325581396,90.7,1
0,42,12,723,8,41,55.61538461538461,1,0.988953488372093,42.525,0
0,37,246,16460,86,349,66.63967611336032,1,21.79657894736842,828.27,0
0,40,124,7350,39,451,58.8,1,35.38926829268293,1450.96,0
0,42,90,4103,34,143,45.08791208791209,1,5.667906976744186,243.72,0
1,41,52,2050,26,133,38.67924528301887,2,4.525,190.05,0
0,42,61,3165,29,282,51.04838709677419,1,23.46906976744186,1009.17,0
0,33,44,1700,17,271,37.77777777777778,1,26.75764705882353,909.76,0
0,32,47,1953,74,168,40.6875,1,3.0454545454545454,100.5,0
0,33,33,1085,13,73,31.91176470588235,2,4.491764705882353,152.72,0
0,32,18,1210,9,65,63.68421052631579,2,3.809090909090909,125.7,0
0,31,40,1610,19,95,39.26829268292683,1,7.3828125,236.25,0
0,31,69,3610,29,123,51.57142857142857,1,7.72375,247.16,0
0,24,34,2080,20,99,59.42857142857143,1,10.5824,264.56,0
0,23,149,6778,48,299,45.18666666666667,1,32.113125000000004,770.715,0
0,21,179,9318,46,315,51.766666666666666,1,12.611590909090909,277.455,0
0,22,53,3238,25,126,59.96296296296296,1,14.071304347826086,323.64,0
0,15,48,4775,16,296,97.44897959183672,1,70.0575,1120.92,0
1,15,27,1873,13,57,66.89285714285714,1,9.0,144.0,1
0,36,75,4595,15,97,60.46052631578947,1,5.805405405405406,214.8,0
0,37,6,305,2,15,43.57142857142857,2,1.0642105263157895,40.44,0
0,35,64,2678,22,442,41.2,1,42.602222222222224,1533.68,0
0,36,70,4423,33,110,62.29577464788732,1,6.315810810810811,233.685,0
0,36,62,2618,31,100,41.55555555555556,1,4.11081081081081,152.1,0
0,36,86,4000,26,141,45.97701149425287,1,7.552432432432433,279.44,0
0,36,43,2585,16,341,58.75,1,33.32756756756756,1233.12,0
0,35,125,9340,41,307,74.12698412698413,1,26.183333333333334,942.6,0
0,36,173,13998,42,222,80.44827586206897,1,16.076756756756758,594.84,0
0,36,87,4740,23,117,53.86363636363637,1,5.975135135135136,221.08,0
0,36,99,6143,10,116,61.43,1,7.5048648648648655,277.68,0
0,36,58,2463,15,80,41.74576271186441,2,3.482162162162162,128.84,0
0,36,229,15365,30,310,66.80434782608695,1,22.37189189189189,827.76,0
0,36,31,3320,6,517,103.75,1,55.51459459459459,2054.04,0
0,35,186,15710,28,361,84.01069518716578,1,38.245,1376.82,0
0,35,90,6725,24,297,73.9010989010989,1,27.905555555555555,1004.6,0
0,35,18,1100,9,34,57.89473684210526,2,2.2725,81.81,0
0,36,18,935,6,34,49.21052631578947,2,2.1113513513513515,78.12,0
0,35,6,305,2,15,43.57142857142857,2,1.26375,45.495,1
0,35,131,7733,41,553,58.583333333333336,1,51.07111111111111,1838.56,0
0,35,158,11690,45,211,73.52201257861635,1,8.783333333333333,316.2,0
0,35,79,6943,35,219,86.7875,1,21.9025,788.49,0
1,31,51,1180,15,79,22.692307692307693,2,3.16375,101.24,1
0,34,97,10660,40,144,108.77551020408164,1,4.910142857142857,171.855,0
0,34,102,6043,22,147,58.66990291262136,1,10.857857142857142,380.025,0
0,32,26,3065,12,45,113.51851851851852,1,4.595151515151515,151.64,0
1,33,45,3215,14,66,69.8913043478261,2,4.658823529411765,158.4,1
1,34,48,2493,29,108,50.87755102040816,2,6.446857142857143,225.64,1
0,34,6,305,2,15,43.57142857142857,2,1.1554285714285717,40.44,1
0,34,29,1893,4,40,63.1,1,1.8728571428571428,65.55,0
0,31,101,7010,20,132,68.72549019607843,1,3.84890625,123.165,0
0,34,6,305,2,15,43.57142857142857,2,0.7221428571428571,25.275,1
0,34,6,305,2,15,43.57142857142857,1,0.4332857142857143,15.165,0
0,29,242,16300,78,327,67.07818930041152,1,25.863,775.89,0
0,32,120,7190,31,419,59.421487603305785,1,41.34545454545455,1364.4,0
0,34,86,3943,26,119,45.32183908045977,1,5.404571428571429,189.16,0
0,33,48,1890,18,101,38.57142857142857,2,6.39764705882353,217.52,0
0,34,57,3005,21,250,51.810344827586206,1,26.051142857142857,911.79,0
0,25,40,1540,9,239,37.5609756097561,1,31.661538461538463,823.2,0
0,24,43,1793,66,136,40.75,1,4.5360000000000005,113.4,0
0,25,29,925,5,41,30.83333333333333,2,2.5446153846153843,66.16,0
0,24,6,305,2,26,43.57142857142857,2,2.111,52.775,0
0,23,36,1450,11,63,39.18918918918919,1,5.78625,138.87,0
0,23,65,3450,21,93,52.27272727272727,1,7.025,168.6,0
0,16,30,1920,12,67,61.935483870967744,1,11.779411764705882,200.25,0
0,15,145,6618,40,267,45.32876712328767,1,42.0834375,673.335,0
0,13,175,9158,38,283,52.03409090909091,1,17.499642857142856,244.995,0
0,14,49,3078,17,94,61.56,1,15.805333333333332,237.08,0
0,7,44,4615,8,264,102.55555555555556,1,129.295,1034.36,0
1,7,23,1713,5,35,71.375,1,12.18,97.44,1
0,46,87,4935,25,139,56.07954545454545,1,6.571914893617021,308.88,0
0,47,21,883,12,62,40.13636363636363,2,3.17,152.16,0
0,45,76,3018,32,489,39.1948051948052,1,35.82086956521739,1647.76,0
0,46,82,4763,43,148,57.3855421686747,1,8.361170212765957,392.975,0
0,46,74,2958,41,139,39.44,1,5.200851063829787,244.44,0
0,46,98,4340,36,188,43.83838383838384,1,8.372765957446807,393.52,0
0,46,55,2925,26,388,52.23214285714285,1,17.914893617021278,842.0,0
0,45,137,9680,51,354,70.14492753623189,1,22.971304347826088,1056.68,0
0,46,185,14338,52,259,77.08602150537635,1,14.232340425531914,668.92,0
0,46,99,5080,33,156,50.8,1,4.031382978723404,189.475,0
0,46,111,6483,20,160,57.88392857142857,1,8.08,379.76,0
0,46,70,2803,25,125,39.478873239436616,2,3.1239361702127657,146.825,0
0,46,241,15705,40,357,64.89669421487604,1,20.03914893617021,941.84,0
0,46,43,3660,16,564,83.18181818181819,1,28.831382978723404,1355.075,0
0,45,198,16050,38,408,80.65326633165829,1,32.72086956521739,1505.16,0
0,45,102,7065,34,344,68.59223300970874,1,15.19945652173913,699.175,0
0,45,30,1440,19,71,46.45161290322581,2,3.191304347826087,146.8,0
0,46,30,1275,16,81,41.12903225806452,2,4.089361702127659,192.2,0
0,45,16,565,8,46,33.23529411764706,2,2.418260869565217,111.24,1
0,45,143,8073,51,600,56.0625,1,42.44869565217392,1952.64,0
0,45,170,12030,55,258,70.35087719298245,1,8.423913043478262,387.5,0
0,45,91,7283,45,266,79.16304347826087,1,19.93108695652174,916.83,0
1,41,63,1520,25,126,23.75,2,5.126666666666667,215.32,1
0,44,109,11000,50,182,100.0,1,4.469666666666667,201.135,0
0,44,114,6383,32,194,55.50434782608696,1,10.041777777777778,451.88,0
0,42,38,3405,22,82,87.3076923076923,1,3.280813953488372,141.075,0
1,43,57,3555,24,112,61.293103448275865,2,6.101818181818183,268.48,1
1,44,60,2833,39,155,46.44262295081968,2,4.718333333333333,212.325,1
0,44,18,698,10,50,36.73684210526316,2,2.592,116.64,1
0,44,41,2233,14,77,53.16666666666666,1,2.4855555555555555,111.85,0
0,41,113,7350,30,179,64.47368421052632,1,3.951071428571428,165.945,0
1,44,23,1193,12,66,49.708333333333336,2,2.397777777777778,107.9,1
0,44,20,903,10,56,43.0,1,1.1743333333333332,52.845,0
0,39,254,16640,88,364,65.25490196078431,1,21.48075,859.23,0
1,42,132,7530,41,466,56.61654135338346,1,34.38325581395349,1478.48,0
0,44,98,4283,36,158,43.26262626262626,1,6.027555555555556,271.24,0
0,43,60,2230,28,148,36.55737704918032,2,4.7102272727272725,207.25,0
0,44,69,3345,31,297,47.785714285714285,1,23.114,1040.13,0
0,35,52,1880,19,286,35.471698113207545,1,26.035555555555558,937.28,0
0,34,55,2133,76,183,38.08928571428572,1,3.166285714285714,110.82,0
0,35,41,1265,15,88,30.11904761904762,2,5.006666666666667,180.24,0
0,34,26,1390,11,80,51.48148148148148,2,4.082857142857143,142.9,0
0,33,48,1790,21,110,36.53061224489796,1,7.859117647058823,267.21,0
0,33,77,3790,31,138,48.58974358974359,1,5.049264705882353,171.675,0
0,26,42,2260,22,114,52.55813953488372,1,10.817777777777778,292.08,0
0,25,157,6958,50,314,44.03797468354431,1,30.833653846153844,801.675,0
0,23,187,9498,48,330,50.52127659574468,1,11.990625,287.775,0
0,24,61,3418,27,141,55.12903225806452,1,8.779,219.475,0
0,17,56,4955,18,311,86.9298245614035,1,63.80222222222223,1148.44,0
0,17,35,2053,15,72,57.02777777777778,1,9.52888888888889,171.52,1
0,34,67,4415,13,87,64.92647058823529,1,5.922285714285715,207.28,0
0,35,6,305,2,15,43.57142857142857,2,1.26375,45.495,0
0,33,56,2498,20,427,43.82456140350877,1,44.29882352941177,1506.16,0
0,34,62,4243,31,100,67.34920634920636,1,6.435,225.225,0
0,34,54,2438,29,90,44.32727272727273,1,5.016,175.56,0
0,34,78,3820,24,126,48.35443037974684,1,7.1977142857142855,251.92,0
0,34,35,2405,14,326,66.80555555555556,1,34.44571428571428,1205.6,0
0,33,117,9160,39,292,77.62711864406779,1,26.914117647058823,915.08,0
0,34,165,13818,40,212,83.24096385542168,1,16.78057142857143,587.32,0
0,34,79,4560,21,107,57.0,1,6.101714285714285,213.56,0
0,34,91,5963,8,106,64.81521739130434,1,7.718857142857144,270.16,0
0,34,50,2283,13,70,44.76470588235294,2,3.466285714285714,121.32,0
0,34,221,15185,28,295,68.40090090090091,1,22.864,800.24,0
0,34,23,3140,4,502,130.83333333333334,1,57.90057142857143,2026.52,0
0,33,178,15530,26,346,86.75977653631286,1,39.58411764705882,1345.86,0
0,33,82,6545,22,282,78.855421686747,1,28.73764705882353,977.08,0
0,33,10,920,7,24,83.63636363636364,2,2.1573529411764705,73.35,0
0,34,10,755,4,21,68.63636363636364,2,1.6742857142857144,58.6,0
0,33,6,305,2,15,43.57142857142857,2,1.3380882352941177,45.495,1
0,33,123,7553,39,538,60.91129032258065,1,59.92411764705883,2037.42,0
0,33,150,11510,43,200,76.2251655629139,1,9.088235294117649,309.0,0
0,33,71,6763,33,204,93.93055555555556,1,22.28029411764706,757.53,0
0,29,43,1000,13,64,22.727272727272727,2,2.7645,82.935,1
0,32,89,10480,38,134,116.44444444444444,1,5.122272727272727,169.035,0
0,32,94,5863,20,132,61.71578947368421,1,10.577727272727271,349.065,1
0,30,18,2885,10,35,151.8421052631579,1,4.6490322580645165,144.12,0
0,31,37,3035,12,56,79.86842105263158,2,4.715,150.88,1
1,32,40,2313,27,93,56.41463414634146,2,6.003636363636364,198.12,1
0,32,6,305,2,15,43.57142857142857,2,1.2254545454545454,40.44,1
0,32,6,305,2,15,43.57142857142857,1,1.2254545454545454,40.44,0
0,29,93,6830,18,118,72.65957446808511,1,3.8115,114.345,0
0,32,6,305,2,15,43.57142857142857,2,0.7659090909090909,25.275,1
0,32,6,305,2,15,43.57142857142857,1,0.4595454545454545,15.165,1
0,27,234,16120,76,317,68.59574468085107,1,27.408214285714283,767.43,0
0,30,112,7010,29,404,62.0353982300885,1,48.5158064516129,1503.99,0
0,32,78,3763,24,109,47.63291139240506,1,6.192272727272727,204.345,0
0,31,40,1710,16,86,41.707317073170735,2,5.9375,190.0,0
0,32,49,2825,19,235,56.5,1,26.69181818181818,880.83,0
0,23,32,1360,7,224,41.21212121212121,1,37.2975,895.14,0
0,22,35,1613,64,121,44.80555555555556,1,4.182608695652174,96.2,0
0,23,21,745,3,31,33.86363636363637,2,2.74875,65.97,0
0,22,6,305,2,21,43.57142857142857,2,1.751086956521739,40.275,0
0,21,28,1270,9,48,43.793103448275865,1,4.905,107.91,0
0,21,57,3270,19,83,56.37931034482759,1,7.321818181818182,161.08,0
0,14,22,1740,10,52,75.65217391304348,1,11.286,169.29,0
0,13,137,6438,38,252,46.65217391304348,1,45.88392857142857,642.375,0
0,11,167,8978,36,268,53.44047619047619,1,32.59375,391.125,0
0,12,41,2898,15,79,69.0,1,16.12,209.56,0
0,5,36,4435,6,249,119.86486486486488,1,167.80666666666667,1006.84,0
1,5,15,1533,3,25,95.8125,1,14.986666666666666,89.92,1
0,43,85,4855,24,132,56.45348837209303,1,6.581818181818182,289.6,0
0,44,19,803,11,55,40.15,2,2.952888888888889,132.88,0
0,42,74,2938,31,482,39.17333333333333,1,37.87162790697675,1628.48,0
0,43,80,4683,42,141,57.81481481481482,1,8.32875,366.465,0
0,43,72,2878,40,132,39.42465753424658,1,5.0625,222.75,0
0,43,96,4260,35,181,43.91752577319588,1,8.505454545454546,374.24,0
0,43,53,2845,25,381,52.68518518518518,1,30.180000000000003,1327.92,0
0,42,135,9600,50,347,70.58823529411765,1,24.12558139534884,1037.4,0
0,43,183,14258,51,252,77.48913043478261,1,14.764545454545454,649.64,0
0,43,97,5000,32,149,51.02040816326531,1,6.451818181818182,283.88,0
0,43,109,6403,19,153,58.20909090909091,1,8.192727272727273,360.48,0
1,43,68,2723,24,118,39.46376811594203,2,4.90090909090909,215.64,0
0,43,239,15625,39,350,65.10416666666667,1,20.967272727272725,922.56,0
0,43,41,3580,15,557,85.23809523809524,1,48.83727272727273,2148.84,0
0,42,196,15970,37,401,81.06598984771574,1,34.4993023255814,1483.47,0
0,42,100,6985,33,337,69.15841584158416,1,25.56744186046512,1099.4,0
0,42,28,1360,18,64,46.89655172413793,2,3.3362790697674423,143.46,0
0,43,28,1195,15,74,41.206896551724135,2,3.93,172.92,0
0,42,14,485,7,39,32.333333333333336,2,2.4059302325581395,103.455,1
0,42,141,7993,50,593,56.2887323943662,1,44.961860465116274,1933.36,0
0,42,168,11950,54,251,70.71005917159763,1,8.731395348837209,375.45,0
0,42,89,7203,44,259,80.03333333333333,1,20.81720930232558,895.14,0
0,38,61,1440,24,119,23.225806451612904,2,5.026666666666666,196.04,1
0,41,107,10920,49,175,101.11111111111111,1,4.616785714285714,193.905,0
0,41,112,6303,31,187,55.7787610619469,1,11.5875,486.675,0
0,39,36,3325,21,75,89.86486486486487,1,5.161,206.44,0
1,40,55,3475,23,105,62.05357142857143,2,6.078048780487805,249.2,1
1,41,58,2753,38,148,46.66101694915254,2,4.768452380952381,200.275,1
1,41,16,618,9,43,36.35294117647059,2,2.318095238095238,97.36,1
0,41,39,2153,13,70,53.825,1,2.376190476190476,99.8,0
0,38,111,7270,29,172,64.91071428571429,1,4.069615384615385,158.715,0
0,41,21,1113,11,59,50.59090909090909,2,2.282142857142857,95.85,1
0,41,18,823,9,49,43.31578947368421,1,1.0860714285714286,45.615,0
1,36,252,16560,87,357,65.45454545454545,1,22.636216216216216,837.54,0
0,39,130,7450,40,459,56.87022900763359,1,36.48,1459.2,0
0,41,96,4203,35,151,43.329896907216494,1,5.999047619047619,251.96,0
0,40,58,2150,27,141,36.440677966101696,2,7.617560975609756,312.32,0
0,41,67,3265,30,290,48.01470588235294,1,24.24857142857143,1018.44,0
0,32,50,1800,18,279,35.294117647058826,1,27.818181818181817,918.0,0
0,31,53,2053,75,176,38.01851851851852,1,3.2371875,103.59,0
0,32,39,1185,14,81,29.625,2,4.877575757575758,160.96,0
0,31,24,1310,10,73,52.4,2,4.0890625,130.85,0
0,30,46,1710,20,103,36.38297872340426,1,7.92,245.52,0
0,30,75,3710,30,131,48.81578947368421,1,8.238709677419354,255.4,0
0,23,40,2180,21,107,53.170731707317074,1,11.366666666666667,272.8,0
0,22,155,6878,49,307,44.08974358974359,1,33.91239130434783,779.985,0
0,20,185,9418,47,323,50.634408602150536,1,13.359285714285717,280.545,0
0,21,59,3338,26,134,55.63333333333333,1,15.085454545454546,331.88,0
0,14,54,4875,17,304,88.63636363636364,1,75.27733333333335,1129.16,0
0,14,33,1973,14,65,58.02941176470589,1,10.149333333333336,152.24,1
0,37,69,4495,14,90,64.21428571428571,1,5.541052631578947,210.56,0
0,38,6,305,2,15,43.57142857142857,2,1.0369230769230768,40.44,0
0,36,58,2578,21,434,43.69491525423729,1,41.22810810810811,1525.44,0
0,37,64,4323,32,103,66.50769230769231,1,7.3627631578947375,279.785,0
0,37,56,2518,30,93,44.175438596491226,1,3.8771052631578953,147.33,0
0,37,80,3900,25,133,48.14814814814815,1,7.136842105263158,271.2,0
0,37,37,2485,15,333,65.39473684210526,1,32.23368421052632,1224.88,0
0,36,119,9240,40,299,77.0,1,25.252972972972973,934.36,0
0,37,167,13898,41,215,82.72619047619048,1,15.542105263157897,590.6,0
0,37,81,4640,22,110,56.58536585365854,1,5.706315789473685,216.84,0
0,37,93,6043,9,109,64.2872340425532,1,7.1957894736842105,273.44,0
0,37,52,2363,14,73,44.58490566037736,2,3.2789473684210524,124.6,0
0,37,223,15265,29,302,68.14732142857143,1,21.566315789473684,819.52,0
0,37,25,3220,5,509,123.84615384615384,1,53.83684210526316,2045.8,0
0,36,180,15610,27,353,86.24309392265194,1,36.96081081081081,1367.55,0
0,36,84,6625,23,289,77.94117647058823,1,26.92864864864865,996.36,0
0,36,12,1000,8,27,76.92307692307692,2,2.082162162162162,77.04,0
0,37,12,835,5,26,64.23076923076923,2,1.8389473684210524,69.88,0
0,36,6,305,2,15,43.57142857142857,2,1.2295945945945943,45.495,1
0,36,125,7633,40,545,60.57936507936508,1,49.468108108108105,1830.32,0
0,36,152,11590,44,203,75.7516339869281,1,8.406756756756756,311.05,0
0,36,73,6843,34,211,92.47297297297295,1,21.06,779.22,0
1,32,45,1080,14,71,23.47826086956522,2,2.8181818181818183,93.0,1
0,35,91,10560,39,137,114.78260869565216,1,4.729583333333333,170.265,0
0,35,96,5943,21,139,61.2680412371134,1,10.29875,370.755,1
0,33,20,2965,11,38,141.1904761904762,1,4.335294117647059,147.4,0
1,34,39,3115,13,59,77.875,2,4.404571428571429,154.16,1
0,35,42,2393,28,100,55.65116279069768,2,3.7743055555555554,135.875,1
1,35,6,305,2,15,43.57142857142857,2,1.1233333333333333,40.44,1
0,35,23,1793,3,33,74.70833333333333,1,1.7472222222222222,62.9,0
0,32,95,6910,19,124,71.97916666666667,1,3.638636363636364,120.075,0
0,35,6,305,2,15,43.57142857142857,2,0.7020833333333333,25.275,1
0,35,6,305,2,15,43.57142857142857,1,0.4212499999999999,15.165,0
0,30,236,16200,77,320,68.35443037974683,1,24.87483870967742,771.12,0
0,33,114,7090,30,411,61.65217391304348,1,39.887058823529415,1356.16,0
0,35,80,3843,25,112,47.44444444444444,1,5.136666666666667,184.92,0
0,34,42,1790,17,93,41.627906976744185,2,5.979428571428572,209.28,0
0,35,51,2905,20,242,55.86538461538461,1,25.07,902.52,0
0,26,34,1440,8,231,41.142857142857146,1,30.183703703703703,814.96,0
0,25,37,1693,65,128,44.55263157894737,1,2.498076923076923,64.95,0
0,26,23,825,4,34,34.375,2,2.293333333333333,61.92,0
0,25,6,305,2,25,43.57142857142857,2,1.9336538461538464,50.275,0
0,24,30,1350,10,55,43.54838709677419,1,5.184,129.6,0
0,24,59,3350,20,86,55.833333333333336,1,6.574400000000001,164.36,0
0,17,24,1820,11,59,72.8,1,9.431111111111113,169.76,0
0,16,139,6518,39,259,46.55714285714286,1,39.06264705882353,664.065,0
0,14,169,9058,37,275,53.28235294117647,1,16.127,241.905,0
0,15,43,2978,16,86,67.68181818181819,1,14.3025,228.84,0
0,8,38,4515,7,256,115.76923076923076,1,114.01333333333332,1026.12,0
1,8,17,1613,4,28,89.61111111111111,1,10.355555555555556,93.2,1
0,40,87,5275,34,154,59.94318181818182,1,8.450731707317074,346.48,0
0,41,21,1223,21,77,55.59090909090909,2,4.5180952380952375,189.76,0
0,39,76,3358,41,504,43.61038961038961,1,42.134,1685.36,0
0,40,82,5103,52,163,61.48192771084337,1,10.845731707317071,444.675,0
0,40,74,3298,50,154,43.973333333333336,1,6.993658536585366,286.74,0
0,40,98,4680,45,203,47.27272727272727,1,10.515121951219513,431.12,0
0,40,55,3265,35,403,58.30357142857143,1,21.10975609756097,865.5,0
1,39,137,10020,60,369,72.6086956521739,1,27.357,1094.28,0
0,40,185,14678,61,274,78.91397849462365,1,17.232195121951218,706.52,0
0,40,99,5420,42,171,54.2,1,8.311219512195121,340.76,0
0,40,111,6823,29,175,60.91964285714285,1,10.179512195121951,417.36,0
0,40,70,3143,34,140,44.267605633802816,2,6.646829268292683,272.52,0
1,40,241,16045,49,372,66.30165289256199,1,23.88878048780488,979.44,0
